Samplingpoint,Pollutant,Start,End,Value,Unit
NL/SPO-NL00247_06001_101,6001,2022-07-16 16:00:00,2022-07-16 17:00:00,6.8282,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 17:00:00,2022-07-16 18:00:00,2.7808,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 18:00:00,2022-07-16 19:00:00,3.9568,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 19:00:00,2022-07-16 20:00:00,3.7118,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 20:00:00,2022-07-16 21:00:00,5.9658,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 21:00:00,2022-07-16 22:00:00,5.2994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 22:00:00,2022-07-16 23:00:00,4.8486,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-16 23:00:00,2022-07-17 00:00:00,0.9531,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 00:00:00,2022-07-17 01:00:00,4.9662,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 01:00:00,2022-07-17 02:00:00,5.6522,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 02:00:00,2022-07-17 03:00:00,4.2704,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 03:00:00,2022-07-17 04:00:00,4.8388,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 04:00:00,2022-07-17 05:00:00,2.7906,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 05:00:00,2022-07-17 06:00:00,2.4378,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 06:00:00,2022-07-17 07:00:00,8.2296,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 07:00:00,2022-07-17 08:00:00,6.8478,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 08:00:00,2022-07-17 09:00:00,4.7016,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 09:00:00,2022-07-17 10:00:00,3.5452,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 10:00:00,2022-07-17 11:00:00,2.3594,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 11:00:00,2022-07-17 12:00:00,5.6914,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 12:00:00,2022-07-17 13:00:00,-0.9912,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 13:00:00,2022-07-17 14:00:00,6.544,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 14:00:00,2022-07-17 15:00:00,0.1877,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 15:00:00,2022-07-17 16:00:00,4.1234,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 16:00:00,2022-07-17 17:00:00,3.9764,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 17:00:00,2022-07-17 18:00:00,8.1708,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 18:00:00,2022-07-17 19:00:00,6.3284,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 19:00:00,2022-07-17 20:00:00,0.665,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 20:00:00,2022-07-17 21:00:00,1.1109,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 21:00:00,2022-07-17 22:00:00,12.5122,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 22:00:00,2022-07-17 23:00:00,3.5354,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-17 23:00:00,2022-07-18 00:00:00,1.7616,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 00:00:00,2022-07-18 01:00:00,4.4076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 01:00:00,2022-07-18 02:00:00,5.1132,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 02:00:00,2022-07-18 03:00:00,9.6212,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 03:00:00,2022-07-18 04:00:00,5.4758,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 04:00:00,2022-07-18 05:00:00,8.6216,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 05:00:00,2022-07-18 06:00:00,8.6216,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 06:00:00,2022-07-18 07:00:00,18.1766,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 07:00:00,2022-07-18 08:00:00,20.803,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 08:00:00,2022-07-18 09:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 09:00:00,2022-07-18 10:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 10:00:00,2022-07-18 11:00:00,3.3002,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 11:00:00,2022-07-18 12:00:00,3.261,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 12:00:00,2022-07-18 13:00:00,11.2872,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 13:00:00,2022-07-18 14:00:00,5.6228,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 14:00:00,2022-07-18 15:00:00,7.3966,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 15:00:00,2022-07-18 16:00:00,-0.3934,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 16:00:00,2022-07-18 17:00:00,-1.5675,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 17:00:00,2022-07-18 18:00:00,3.1826,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 18:00:00,2022-07-18 19:00:00,2.7808,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 19:00:00,2022-07-18 20:00:00,-0.2111,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 20:00:00,2022-07-18 21:00:00,-0.121,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 21:00:00,2022-07-18 22:00:00,-0.1298,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 22:00:00,2022-07-18 23:00:00,7.0144,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-18 23:00:00,2022-07-19 00:00:00,17.5102,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 00:00:00,2022-07-19 01:00:00,25.8892,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 01:00:00,2022-07-19 02:00:00,22.0378,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 02:00:00,2022-07-19 03:00:00,14.5114,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 03:00:00,2022-07-19 04:00:00,16.6968,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 04:00:00,2022-07-19 05:00:00,12.4632,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 05:00:00,2022-07-19 06:00:00,21.3028,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 06:00:00,2022-07-19 07:00:00,25.1934,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 07:00:00,2022-07-19 08:00:00,17.5886,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 08:00:00,2022-07-19 09:00:00,19.6172,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 09:00:00,2022-07-19 10:00:00,10.7482,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 10:00:00,2022-07-19 11:00:00,14.3938,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 11:00:00,2022-07-19 12:00:00,10.0328,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 12:00:00,2022-07-19 13:00:00,2.6926,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 13:00:00,2022-07-19 14:00:00,1.1383,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 14:00:00,2022-07-19 15:00:00,8.7,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 15:00:00,2022-07-19 16:00:00,2.3398,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 16:00:00,2022-07-19 17:00:00,4.6526,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 17:00:00,2022-07-19 18:00:00,-0.3023,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 18:00:00,2022-07-19 19:00:00,-0.5326,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 19:00:00,2022-07-19 20:00:00,0.8639,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 20:00:00,2022-07-19 21:00:00,6.2108,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 21:00:00,2022-07-19 22:00:00,4.5742,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 22:00:00,2022-07-19 23:00:00,12.8552,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-19 23:00:00,2022-07-20 00:00:00,9.1116,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 00:00:00,2022-07-20 01:00:00,8.6804,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 01:00:00,2022-07-20 02:00:00,10.9148,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 02:00:00,2022-07-20 03:00:00,9.5036,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 03:00:00,2022-07-20 04:00:00,17.7454,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 04:00:00,2022-07-20 05:00:00,27.5062,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 05:00:00,2022-07-20 06:00:00,19.0194,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 06:00:00,2022-07-20 07:00:00,22.5768,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 07:00:00,2022-07-20 08:00:00,18.4118,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 08:00:00,2022-07-20 09:00:00,13.9234,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 09:00:00,2022-07-20 10:00:00,20.4306,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 10:00:00,2022-07-20 11:00:00,16.1774,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 11:00:00,2022-07-20 12:00:00,16.5596,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 12:00:00,2022-07-20 13:00:00,7.7788,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 13:00:00,2022-07-20 14:00:00,7.769,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 14:00:00,2022-07-20 15:00:00,1.4353,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 15:00:00,2022-07-20 16:00:00,7.0144,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 16:00:00,2022-07-20 17:00:00,10.2582,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 17:00:00,2022-07-20 18:00:00,3.0846,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 18:00:00,2022-07-20 19:00:00,8.2492,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 19:00:00,2022-07-20 20:00:00,4.5546,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 20:00:00,2022-07-20 21:00:00,-1.4018,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 21:00:00,2022-07-20 22:00:00,2.036,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 22:00:00,2022-07-20 23:00:00,23.7626,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-20 23:00:00,2022-07-21 00:00:00,9.3076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 00:00:00,2022-07-21 01:00:00,4.2606,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 01:00:00,2022-07-21 02:00:00,6.5832,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 02:00:00,2022-07-21 03:00:00,6.9262,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 03:00:00,2022-07-21 04:00:00,9.9936,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 04:00:00,2022-07-21 05:00:00,11.2578,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 05:00:00,2022-07-21 06:00:00,5.662,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 06:00:00,2022-07-21 07:00:00,2.1536,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 07:00:00,2022-07-21 08:00:00,9.582,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 08:00:00,2022-07-21 09:00:00,12.2574,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 09:00:00,2022-07-21 10:00:00,5.6032,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 10:00:00,2022-07-21 11:00:00,4.7996,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 11:00:00,2022-07-21 12:00:00,-1.1813,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 12:00:00,2022-07-21 13:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 13:00:00,2022-07-21 14:00:00,0.5533,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 14:00:00,2022-07-21 15:00:00,1.0638,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 15:00:00,2022-07-21 16:00:00,-3.6313,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 16:00:00,2022-07-21 17:00:00,-3.7793,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 17:00:00,2022-07-21 18:00:00,-1.6351,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 18:00:00,2022-07-21 19:00:00,0.1995,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 19:00:00,2022-07-21 20:00:00,5.5444,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 20:00:00,2022-07-21 21:00:00,2.8984,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 21:00:00,2022-07-21 22:00:00,4.9074,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 22:00:00,2022-07-21 23:00:00,9.7486,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-21 23:00:00,2022-07-22 00:00:00,2.7808,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 00:00:00,2022-07-22 01:00:00,2.9376,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 01:00:00,2022-07-22 02:00:00,-0.2298,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 02:00:00,2022-07-22 03:00:00,2.33,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 03:00:00,2022-07-22 04:00:00,2.4672,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 04:00:00,2022-07-22 05:00:00,1.8302,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 05:00:00,2022-07-22 06:00:00,2.3398,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 06:00:00,2022-07-22 07:00:00,-0.5551,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 07:00:00,2022-07-22 08:00:00,8.553,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 08:00:00,2022-07-22 09:00:00,5.8776,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 09:00:00,2022-07-22 10:00:00,7.9944,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 10:00:00,2022-07-22 11:00:00,5.6032,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 11:00:00,2022-07-22 12:00:00,0.6297,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 12:00:00,2022-07-22 13:00:00,4.5252,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 13:00:00,2022-07-22 14:00:00,2.771,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 14:00:00,2022-07-22 15:00:00,1.1001,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 15:00:00,2022-07-22 16:00:00,9.1116,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 16:00:00,2022-07-22 17:00:00,3.0846,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 17:00:00,2022-07-22 18:00:00,7.2006,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 18:00:00,2022-07-22 19:00:00,15.8148,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 19:00:00,2022-07-22 20:00:00,5.4268,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 20:00:00,2022-07-22 21:00:00,2.9278,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 21:00:00,2022-07-22 22:00:00,1.0609,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 22:00:00,2022-07-22 23:00:00,6.7106,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-22 23:00:00,2022-07-23 00:00:00,3.9862,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 00:00:00,2022-07-23 01:00:00,6.005,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 01:00:00,2022-07-23 02:00:00,2.5554,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 02:00:00,2022-07-23 03:00:00,0.9394,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 03:00:00,2022-07-23 04:00:00,2.3692,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 04:00:00,2022-07-23 05:00:00,3.6922,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 05:00:00,2022-07-23 06:00:00,4.3684,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 06:00:00,2022-07-23 07:00:00,9.876,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 07:00:00,2022-07-23 08:00:00,14.2664,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 08:00:00,2022-07-23 09:00:00,6.838,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 09:00:00,2022-07-23 10:00:00,6.4264,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 10:00:00,2022-07-23 11:00:00,6.299,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 11:00:00,2022-07-23 12:00:00,4.6428,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 12:00:00,2022-07-23 13:00:00,-0.9226,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 13:00:00,2022-07-23 14:00:00,10.121,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 14:00:00,2022-07-23 15:00:00,3.3296,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 15:00:00,2022-07-23 16:00:00,6.4754,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 16:00:00,2022-07-23 17:00:00,2.8886,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 17:00:00,2022-07-23 18:00:00,3.653,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 18:00:00,2022-07-23 19:00:00,5.5934,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 19:00:00,2022-07-23 20:00:00,-2.2427,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 20:00:00,2022-07-23 21:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 21:00:00,2022-07-23 22:00:00,8.2492,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 22:00:00,2022-07-23 23:00:00,14.6486,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-23 23:00:00,2022-07-24 00:00:00,11.0422,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 00:00:00,2022-07-24 01:00:00,10.3954,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 01:00:00,2022-07-24 02:00:00,10.8854,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 02:00:00,2022-07-24 03:00:00,14.8544,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 03:00:00,2022-07-24 04:00:00,13.5412,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 04:00:00,2022-07-24 05:00:00,8.5432,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 05:00:00,2022-07-24 06:00:00,9.3272,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 06:00:00,2022-07-24 07:00:00,28.38595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 07:00:00,2022-07-24 08:00:00,19.872,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 08:00:00,2022-07-24 09:00:00,10.1602,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 09:00:00,2022-07-24 10:00:00,3.1238,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 10:00:00,2022-07-24 11:00:00,-1.246,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 11:00:00,2022-07-24 12:00:00,4.9858,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 12:00:00,2022-07-24 13:00:00,2.2614,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 13:00:00,2022-07-24 14:00:00,1.8792,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 14:00:00,2022-07-24 15:00:00,3.163,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 15:00:00,2022-07-24 16:00:00,2.281,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 16:00:00,2022-07-24 17:00:00,1.938,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 17:00:00,2022-07-24 18:00:00,-1.2205,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 18:00:00,2022-07-24 19:00:00,-4.1213,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 19:00:00,2022-07-24 20:00:00,-2.1378,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 20:00:00,2022-07-24 21:00:00,0.4935,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 21:00:00,2022-07-24 22:00:00,-3.7176,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 22:00:00,2022-07-24 23:00:00,0.9894,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-24 23:00:00,2022-07-25 00:00:00,4.241,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 00:00:00,2022-07-25 01:00:00,10.0524,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 01:00:00,2022-07-25 02:00:00,3.2806,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 02:00:00,2022-07-25 03:00:00,9.0528,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 03:00:00,2022-07-25 04:00:00,1.9576,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 04:00:00,2022-07-25 05:00:00,6.0834,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 05:00:00,2022-07-25 06:00:00,6.397,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 06:00:00,2022-07-25 07:00:00,3.3296,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 07:00:00,2022-07-25 08:00:00,5.7894,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 08:00:00,2022-07-25 09:00:00,3.0748,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 09:00:00,2022-07-25 10:00:00,1.7028,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 10:00:00,2022-07-25 11:00:00,1.3578,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 11:00:00,2022-07-25 12:00:00,2.7612,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 12:00:00,2022-07-25 13:00:00,3.016,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 13:00:00,2022-07-25 14:00:00,10.6796,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 14:00:00,2022-07-25 15:00:00,-2.8336,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 15:00:00,2022-07-25 16:00:00,1.205,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 16:00:00,2022-07-25 17:00:00,4.9662,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 17:00:00,2022-07-25 18:00:00,2.085,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 18:00:00,2022-07-25 19:00:00,3.5648,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 19:00:00,2022-07-25 20:00:00,3.4374,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 20:00:00,2022-07-25 21:00:00,0.8825,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 21:00:00,2022-07-25 22:00:00,-0.0475,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 22:00:00,2022-07-25 23:00:00,1.252,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-25 23:00:00,2022-07-26 00:00:00,-0.5277,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 00:00:00,2022-07-26 01:00:00,-1.4391,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 01:00:00,2022-07-26 02:00:00,1.7224,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 02:00:00,2022-07-26 03:00:00,-0.3121,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 03:00:00,2022-07-26 04:00:00,3.7804,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 04:00:00,2022-07-26 05:00:00,1.9282,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 05:00:00,2022-07-26 06:00:00,0.7473,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 06:00:00,2022-07-26 07:00:00,0.1485,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 07:00:00,2022-07-26 08:00:00,11.2578,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 08:00:00,2022-07-26 09:00:00,4.976,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 09:00:00,2022-07-26 10:00:00,3.0356,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 10:00:00,2022-07-26 11:00:00,-2.3956,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 11:00:00,2022-07-26 12:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 12:00:00,2022-07-26 13:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 13:00:00,2022-07-26 14:00:00,0.7052,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 14:00:00,2022-07-26 15:00:00,-1.0804,ug.m-3
NL/SPO-NL00247_06001_101,6001,2022-07-26 15:00:00,2022-07-26 16:00:00,2.673,ug.m-3
